epoch,train_word_mse,gated_fraction,train_mse,train_phoneme_best_guess,train_stress_best_guess,train_perfect_match_phoneme,train_perfect_match_all,holdout_mse,holdout_phoneme_best_guess,holdout_stress_best_guess,holdout_perfect_match_phoneme,holdout_perfect_match_all
1.0,0.03392806534572512,0.2529936032984109,0.03357656006089031,0.7077969841853623,0.8784479588083854,0.14178006620080913,0.08716439867598381,,,,,
2.0,0.015632437775581688,0.1682364086767934,0.02536637877923655,0.7728944464876792,0.8942625965428467,0.24751746965796248,0.1971312982714233,,,,,
3.0,0.012473608678296675,0.1306735408821948,0.021632461634282146,0.8096726737771239,0.8988598749540272,0.29955866127252667,0.2453107760205958,,,,,
4.0,0.010505431979601493,0.1109032013926246,0.018753271749114064,0.8317396101507908,0.9198234645090106,0.365759470393527,0.3151894078705406,,,,,
5.0,0.009370300100687026,0.09771170688286088,0.01552815640047387,0.8606105185730047,0.9268113276940051,0.4512688488414858,0.38892975358587717,,,,,
6.0,0.008355049216922459,0.08847070077358563,0.014423224180766143,0.8885619713129828,0.9273630011033468,0.41504229496138284,0.3449797719749908,,,,,
7.0,0.007649231391739063,0.08083021433694534,0.012824649406723206,0.8935270319970577,0.9376609047443913,0.47296800294225816,0.41099668995954397,,,,,
8.0,0.006917622507269365,0.07456959344074737,0.011480195255495144,0.9018021331371828,0.9358219933799191,0.48473703567488047,0.4183523354174329,,,,,
9.0,0.006262123063839632,0.06830654505750686,0.011024568169676565,0.9080544317763883,0.9477749172489885,0.5272158881941891,0.4597278411180581,,,,,
10.0,0.005813592757837384,0.06364736332044045,0.010147636289827223,0.917616770871644,0.947223243839647,0.4974255240897389,0.43453475542478853,,,,,
11.0,0.005422057370052885,0.06031915413646202,0.009051824987486969,0.9246046340566385,0.947223243839647,0.5689591761677087,0.5095623390952556,,,,,
12.0,0.004923177078458021,0.055011800058915615,0.008740324665011847,0.9321441706509747,0.9494299374770137,0.5685913938948143,0.49154100772342774,,,,,
13.0,0.004617669141566525,0.05373137642272285,0.007642285456332488,0.9365575579257079,0.9586244942993748,0.586428834130195,0.5216991541007724,,,,,
14.0,0.004259878735573419,0.04825776029526049,0.007168883838880224,0.941522618609783,0.9600956233909526,0.6035307098197867,0.542846634792203,,,,,
15.0,0.004016146428738104,0.04627805207612927,0.006955406299485957,0.9391320338359691,0.9665318131666054,0.6423317396101508,0.5783376241265171,,,,,
