epoch,train_word_mse,gated_fraction,holdout_mse,holdout_phoneme_best_guess,holdout_stress_best_guess,holdout_perfect_match_phoneme,holdout_perfect_match_all
1.0,0.002646655325222197,0.033566425454887215,0.03402385816886528,0.7733669022673295,0.7935867169725196,0.46339393334236745,0.37084637933370895
2.0,0.002429488231589831,0.030044009729586842,0.03382820146137034,0.7714198089994223,0.7932301064838919,0.4679514153870294,0.3730288355241104
3.0,0.0022552241965982833,0.028637862884978434,0.03443012246767639,0.7766691153920219,0.789407242045803,0.4811246068369363,0.3859024741635701
4.0,0.002129690073074218,0.026552813639352305,0.03405388097730122,0.7747933442218402,0.7908194195807687,0.4785998045774522,0.3802965572823428
5.0,0.002004118514003839,0.025414421475960063,0.034438980777992956,0.7758132502193155,0.7887154176978654,0.4867305237181636,0.3924997682031824
6.0,0.0019755340406538468,0.02435443637559037,0.03411356233804453,0.7745080558309381,0.7918250611586988,0.48173084466760335,0.38976099965052174
