seed,final55_phoneme_best_guess,final55_perfect_match_all,final55_stress_best_guess,earlystop_epoch,earlystop_phoneme_best_guess,earlystop_perfect_match_all,earlystop_stress_best_guess
42,0.7568843654829576,0.11569157472059569,0.7775820382429088,31,0.7607714198089994,0.04234392941965209,0.7713627513212419
43,0.7599654801047009,0.16593086035846485,0.7748575341097932,31,0.760108124300152,0.042322532790334426,0.7759131011561312
44,0.7540671426227988,0.15098174867519204,0.778872968211741,31,0.7577188340263464,0.0484134399360954,0.7788301749531057
