epoch,train_word_mse,gated_fraction,train_mse,train_phoneme_best_guess,train_stress_best_guess,train_perfect_match_phoneme,train_perfect_match_all,holdout_mse,holdout_phoneme_best_guess,holdout_stress_best_guess,holdout_perfect_match_phoneme,holdout_perfect_match_all
1.0,0.05813201469765867,0.20787722619261084,0.051969593460676505,0.4862081647664583,0.7905479955866127,0.01875689591761677,0.008642883413019492,,,,,
2.0,0.021867516194195833,0.20281348918175832,0.03537862993279458,0.682052225082751,0.8269584406031629,0.16200809121000367,0.09691062890768665,,,,,
3.0,0.015957910318185848,0.16677320371935778,0.02948815916107466,0.7559764619345347,0.8457153365207797,0.1439867598381758,0.1123574843692534,,,,,
4.0,0.014234350561187332,0.14744329804810583,0.0261986031761809,0.7574475910261126,0.8295329165134241,0.28392791467451267,0.21423317396101507,,,,,
5.0,0.01323169677059295,0.1345590304994152,0.024726531076501832,0.7657226921662376,0.8536226553880103,0.2991908789996322,0.23777123942625966,,,,,
6.0,0.012502338039382544,0.12562937585918374,0.02410002741930817,0.7907318867230599,0.8565649135711658,0.348473703567488,0.28429569694740714,,,,,
7.0,0.011798831332272929,0.11885081649120147,0.022679286212631596,0.7916513424052961,0.871460095623391,0.3571165869805075,0.2944097094520044,,,,,
8.0,0.011578657592794268,0.1143035351400739,0.021817501663182956,0.8065465244575212,0.8720117690327326,0.3543582199337992,0.30397204854726,,,,,
9.0,0.01110365740171913,0.11037031504819979,0.020678735506540893,0.8284295696947407,0.8786318499448327,0.419271791099669,0.3238322912835601,,,,,
10.0,0.010800800931689867,0.10563333717564528,0.020361664383781872,0.8230967267377712,0.8753218094887827,0.43931592497241634,0.3475542478852519,,,,,
11.0,0.010410820612241072,0.1033927110282881,0.02109461670797266,0.8098565649135712,0.878080176535491,0.36336888561971314,0.30121368150055167,,,,,
12.0,0.010229168556963172,0.10144192794385129,0.019519379978001593,0.8201544685546157,0.8830452372195661,0.45218830452372194,0.36208164766458256,,,,,
13.0,0.01006839194169427,0.09905550080261646,0.0189205503178075,0.8350496506068408,0.8817579992644354,0.44262596542846633,0.3613460831187937,,,,,
14.0,0.009807543388057147,0.09528238663046404,0.01892020582392299,0.8390952556086797,0.8727473335785215,0.4891504229496138,0.4025376976829717,,,,,
15.0,0.009693732050631586,0.09554809303943933,0.018704048987993244,0.8398308201544685,0.8872747333578521,0.4485104817947775,0.3683339463037882,,,,,
16.0,0.009567761255426228,0.09356434324222813,0.01843334726620448,0.8240161824200074,0.8938948142699522,0.4494299374770136,0.37624126517101875,,,,,
17.0,0.009358477597927028,0.09147060386195033,0.0193552261851127,0.8337624126517101,0.8823096726737771,0.4227657226921662,0.340198602427363,,,,,
18.0,0.009228865097588905,0.08959566896778458,0.018327477219471134,0.826222876057374,0.8832291283560132,0.43637366678926076,0.3536226553880103,,,,,
19.0,0.009188587375697032,0.08725282623359572,0.01750386281483538,0.8528870908422214,0.8990437660904744,0.4733357852151526,0.4144906215520412,,,,,
20.0,0.008956998775080013,0.08740410262814123,0.018280550309434346,0.841853622655388,0.890400882677455,0.45439499816108864,0.37844795880838544,,,,,
21.0,0.008934258285806865,0.08649606824799169,0.017200003569052682,0.8471864656123574,0.8854358219933799,0.5007355645457889,0.44060316292754687,,,,,
22.0,0.008876396163761194,0.08596271420886815,0.016593451964129185,0.859139389481427,0.8983082015446855,0.5077234277307834,0.4214784847370357,,,,,
23.0,0.008745359188983257,0.08421849678099705,0.017452471862828306,0.852519308569327,0.8837808017653549,0.4992644354542111,0.3968370724531078,,,,,
24.0,0.008619528933893799,0.08236742797800509,0.01732048682472882,0.8409341669731519,0.9032732622287606,0.458808385435822,0.39279146745126886,,,,,
