epoch,train_word_mse,gated_fraction,train_mse,train_phoneme_best_guess,train_stress_best_guess,train_perfect_match_phoneme,train_perfect_match_all,holdout_mse,holdout_phoneme_best_guess,holdout_stress_best_guess,holdout_perfect_match_phoneme,holdout_perfect_match_all
1.0,0.027586435984357918,0.2695646559636949,0.033160591444592116,0.6838911364472232,0.8490253769768297,0.10776020595807283,0.07447591026112542,,,,,
2.0,0.015000975245318316,0.1598519216894219,0.023975686146546688,0.7723427730783377,0.894630378815741,0.25983817579992646,0.2221404928282457,,,,,
3.0,0.012213617238908831,0.1294531350060197,0.021705414214520952,0.8048915042294962,0.9005148951820522,0.3273262228760574,0.2603898492092681,,,,,
4.0,0.010500733299540392,0.1125363627825168,0.01803347858675255,0.8414858403824935,0.9187201176903274,0.37679293858036045,0.3100404560500184,,,,,
5.0,0.00934413429280638,0.0982651540766929,0.01664911539750388,0.8637366678926076,0.9216623758734829,0.4084222140492828,0.34608311879367415,,,,,
6.0,0.008421569515160064,0.08882443155135494,0.014314902112805136,0.8799190878999632,0.9336152997425524,0.4222140492828246,0.36116219198234645,,,,,
7.0,0.007803086121469759,0.08342938471784644,0.013867848014087445,0.8858036042662744,0.9341669731518941,0.4615667524825303,0.3828613460831188,,,,,
8.0,0.007184365675374807,0.07676118336791439,0.012989038528449464,0.8931592497241633,0.9374770136079441,0.47296800294225816,0.4115483633688856,,,,,
9.0,0.006541316645518382,0.07042550750531537,0.010909169798743866,0.910261125413755,0.9429937477013608,0.5273997793306363,0.45844060316292756,,,,,
10.0,0.0060573783906021205,0.06558758079527334,0.010513421839987835,0.9137550570062523,0.9486943729312247,0.5406399411548364,0.47646193453475544,,,,,
11.0,0.0057428106384455856,0.06246240394221185,0.009713102410978966,0.9233173961015079,0.9453843324751747,0.5641780066200809,0.4944832659065833,,,,,
12.0,0.0054179628658822575,0.05892319699531256,0.008820584651505798,0.930856932695844,0.9558661272526664,0.5750275836704671,0.50331004045605,,,,,
13.0,0.005051046958731133,0.05593243690070633,0.009005040793047963,0.9260757631482163,0.9543949981610886,0.5687752850312615,0.5080912100036779,,,,,
14.0,0.004742379477359923,0.052658198212044566,0.00836056986470228,0.9269952188304523,0.9545788892975359,0.5860610518573005,0.5266642147848474,,,,,
15.0,0.004432123210725573,0.05120368829888084,0.007806435353014518,0.9440970945200441,0.9591761677087164,0.6097830084589922,0.549466715704303,,,,,
16.0,0.004296139520546507,0.04789359475994113,0.0074975852796656675,0.9385803604266274,0.9624862081647665,0.6213681500551673,0.5562706877528503,,,,,
17.0,0.00400053654189319,0.04662006956718521,0.006688300264808052,0.948142699521883,0.9591761677087164,0.6338727473335786,0.5680397204854726,,,,,
18.0,0.0038009375204737577,0.04484025088159718,0.006597348352802441,0.9453843324751747,0.963773446119897,0.643251195292387,0.585693269584406,,,,,
19.0,0.003611867900736498,0.041830226290803484,0.006331923060703667,0.9479588083854358,0.962853990437661,0.6366311143802869,0.580728208900331,,,,,
20.0,0.0035022281583999655,0.04106393424951143,0.0063152195792850144,0.9479588083854358,0.9681868333946304,0.6434350864288342,0.5882677454946672,,,,,
21.0,0.0034099080944018077,0.039921472010895374,0.005625919110518261,0.9554983449797719,0.9665318131666054,0.6726737771239426,0.6145641780066201,,,,,
22.0,0.003075033649149927,0.03668141388526027,0.005429888769774113,0.9593600588451636,0.9678190511217359,0.6642147848473704,0.6031629275468923,,,,,
23.0,0.0030815141513540283,0.036175527677450955,0.005127369940060519,0.9606472968002943,0.9703935270319971,0.6997057741816844,0.6368150055167341,,,,,
24.0,0.0028922013199695557,0.034704640658487,0.004902630602294759,0.9624862081647665,0.9694740713497609,0.7046708348657594,0.6509746230231703,,,,,
25.0,0.002902264047686969,0.034164878390840175,0.005204263008010002,0.9567855829349026,0.9709452004413387,0.6892239794041927,0.6309304891504229,,,,,
26.0,0.0027925578704487454,0.03315246921881553,0.005064627439284731,0.9589922765722693,0.9678190511217359,0.6934534755424788,0.6283560132401618,,,,,
27.0,0.0026818264927800377,0.031860706067437045,0.004715850052016757,0.9624862081647665,0.9726002206693637,0.718278778962854,0.6555719014343508,,,,,
28.0,0.0025269794718463965,0.030342879342879516,0.004810277895421251,0.962118425891872,0.9729680029422582,0.6995218830452372,0.6399411548363368,,,,,
29.0,0.002413973744412886,0.029181225825456784,0.004200839327312479,0.9683707245310776,0.9729680029422582,0.7254505332842957,0.6739610150790731,,,,,
30.0,0.0023748914020680773,0.028163866902328645,0.004162437081238853,0.9659801397572637,0.9722324383964693,0.743839646929018,0.6872011769032733,,,,,
31.0,0.002242284843078811,0.02669689541228021,0.0041011019479307576,0.9680029422581832,0.9731518940787054,0.734828981243104,0.6809488782640677,,,,,
32.0,0.002173184206179996,0.02673957153957169,0.00386035186161031,0.9692901802133137,0.9738874586244943,0.7519308569326958,0.7000735564545789,,,,,
33.0,0.0020762906513223617,0.025831511757473485,0.004030716427276572,0.9674512688488415,0.9751746965796249,0.7460463405663847,0.6857300478116954,,,,,
34.0,0.002116735194140351,0.025966094589171658,0.004110678510678732,0.9696579624862082,0.9683707245310776,0.743839646929018,0.6752482530342038,,,,,
35.0,0.0020312864102133713,0.025500283157014077,0.0038437944196123936,0.9705774181684442,0.9764619345347554,0.7342773078337624,0.6833394630378816,,,,,
36.0,0.001984495491221132,0.02429125970183679,0.003651304622665333,0.9702096358955499,0.9757263699889666,0.7508275101140125,0.7017285766826039,,,,,
37.0,0.0019180348854897088,0.023505606145990888,0.0035536064574967,0.9722324383964693,0.9773813902169916,0.7636998896653181,0.7114748069143068,,,,,
38.0,0.0018662167764535982,0.022617726397534215,0.003466719263955068,0.9703935270319971,0.9775652813534388,0.7881574108127988,0.7271055535123208,,,,,
39.0,0.0018292556702427195,0.021718705546590274,0.003727540434758996,0.9691062890768665,0.9766458256712026,0.7497241632953292,0.7006252298639205,,,,,
40.0,0.0017702132618992819,0.021452911618296346,0.0033775793892690583,0.9714968738506804,0.9768297168076499,0.7774917248988599,0.7168076498712762,,,,,
