epoch,train_word_mse,gated_fraction,train_mse,train_phoneme_best_guess,train_stress_best_guess,train_perfect_match_phoneme,train_perfect_match_all,holdout_mse,holdout_phoneme_best_guess,holdout_stress_best_guess,holdout_perfect_match_phoneme,holdout_perfect_match_all
1.0,0.026055268238294356,0.2913002538060226,0.033877182226916484,0.7000735564545789,0.8527031997057741,0.07962486208164767,0.04560500183891136,,,,,
2.0,0.015879356434934853,0.16348892485719424,0.026588255424869776,0.7855829349025377,0.8938948142699522,0.24383964692901802,0.17616770871643986,,,,,
3.0,0.013510179074703284,0.1338136300665149,0.023869624590045,0.7819051121735933,0.8865391688120633,0.27013607944097096,0.20706141963957336,,,,,
4.0,0.012059268414635494,0.11737329849637561,0.02062474835290858,0.8205222508275101,0.9073188672305995,0.3181316660536962,0.25579257079808754,,,,,
5.0,0.011057842972182931,0.10579918361552988,0.01934327886610085,0.8409341669731519,0.914306730415594,0.3622655388010298,0.29385803604266275,,,,,
6.0,0.01020749979258423,0.0985059289001599,0.017603678716404822,0.8367046708348658,0.9121000367782273,0.40437660904744394,0.3289812431040824,,,,,
7.0,0.009697815529584694,0.09018929126429147,0.016649477302356934,0.8519676351599853,0.9244207429201913,0.4113644722324384,0.33835969106289077,,,,,
8.0,0.00911546778395564,0.08509021768829493,0.0165182243094372,0.855829349025377,0.9222140492828246,0.41007723427730786,0.34516366311143803,,,,,
9.0,0.008709095259327558,0.08116046250757816,0.015959432316859375,0.8547260022066936,0.9235012872379551,0.4391320338359691,0.3609783008458992,,,,,
10.0,0.008444396396414946,0.07732912568201053,0.015014972100396285,0.8716439867598382,0.9280985656491357,0.44354542111070244,0.37237955130562705,,,,,
11.0,0.008096111319582634,0.07271771817925693,0.015031544110852677,0.8659433615299743,0.9273630011033468,0.45402721588819417,0.38653916881206324,,,,,
12.0,0.0076775937786004505,0.07100635603712548,0.01375963486476311,0.8832291283560132,0.9358219933799191,0.4987127620448694,0.42423685178374404,,,,,
13.0,0.007471260472052251,0.06752173328807967,0.013497093774764428,0.8850680397204854,0.9391320338359691,0.4884148584038249,0.4233173961015079,,,,,
14.0,0.00730792697273651,0.06459403075556949,0.012980028042414483,0.8874586244942994,0.9380286870172858,0.50331004045605,0.4400514895182052,,,,,
15.0,0.006931314539262933,0.06337489487008752,0.013791412472547787,0.8799190878999632,0.9385803604266274,0.5275836704670834,0.4442809856564914,,,,,
16.0,0.006958693317689437,0.06079824843959476,0.011861435823580638,0.892975358587716,0.9411548363368886,0.5432144170650974,0.4755424788525193,,,,,
17.0,0.006607897699338393,0.059387673651135474,0.01199221596980688,0.8926075763148216,0.9426259654284663,0.5695108495770503,0.49374770136079443,,,,,
18.0,0.006475374976968871,0.05769476442361076,0.011599658527325293,0.8869069510849577,0.9424420742920191,0.5702464141228393,0.5062522986392056,,,,,
19.0,0.0063676726156139075,0.05561273363388773,0.011681650294938341,0.8922397940419272,0.9424420742920191,0.5833026848105921,0.5250091945568224,,,,,
20.0,0.006212771811768078,0.05500252760060484,0.011171477912401064,0.9032732622287606,0.9450165502022803,0.5685913938948143,0.5095623390952556,,,,,
21.0,0.0060120222253832135,0.05297868477676193,0.010822121910056775,0.9075027583670467,0.9499816108863552,0.5643618977565281,0.5071717543214417,,,,,
22.0,0.005865772649685271,0.05179666305916326,0.010497712473541006,0.9029054799558661,0.950533284295697,0.5950717175432144,0.5373299006987863,,,,,
23.0,0.005714397819142072,0.04995377496435221,0.011545808432951051,0.8997793306362634,0.9413387274733358,0.5755792570798087,0.5,,,,,
24.0,0.0058281573641428665,0.0495359987234989,0.010517553856297806,0.9098933431408606,0.9486943729312247,0.6022434718646561,0.5343876425156308,,,,,
25.0,0.005554666056145256,0.04894740483875124,0.00980528861418389,0.9100772342773078,0.9525560867966164,0.6228392791467451,0.5663847002574476,,,,,
26.0,0.0054071873885086575,0.04674969250834658,0.009825759812601222,0.9150422949613829,0.9477749172489885,0.6042662743655756,0.5367782272894447,,,,,
27.0,0.005311641078950399,0.045376070190493493,0.009553034321447166,0.9089738874586245,0.949797719749908,0.6051857300478117,0.553512320706142,,,,,
28.0,0.005231725156918808,0.04482995156552872,0.010233585786252662,0.910261125413755,0.9450165502022803,0.5912100036778227,0.5349393159249725,,,,,
29.0,0.0050862244854536715,0.04508305359170765,0.009022243958067784,0.9161456417800662,0.9560500183891136,0.6322177271055535,0.5785215152629644,,,,,
30.0,0.004920774983260141,0.04347943925732407,0.009045658963091853,0.9179845531445384,0.9545788892975359,0.6349760941522619,0.5770503861713865,,,,,
31.0,0.004953707784867547,0.04247446389081022,0.009192215745216111,0.9179845531445384,0.9496138286134609,0.639205590290548,0.574108127988231,,,,,
32.0,0.005051024991312182,0.04248021465713802,0.008653332040526648,0.9222140492828246,0.9569694740713498,0.6504229496138286,0.5849577050386171,,,,,
33.0,0.004917917599173388,0.04160510045510072,0.009269656115483993,0.9155939683707245,0.9542111070246414,0.6237587348289813,0.5669363736667893,,,,,
34.0,0.004817435531901272,0.04024627370492774,0.008267864441797045,0.9216623758734829,0.9593600588451636,0.6632953291651342,0.6055535123207061,,,,,
35.0,0.004655953298903157,0.04000690655498374,0.008583127961471237,0.9216623758734829,0.9578889297535859,0.6529974255240898,0.589738874586245,,,,,
36.0,0.004576161699869351,0.03906694470059878,0.008410919194308232,0.9218462670099301,0.9580728208900331,0.6390216991541008,0.5844060316292755,,,,,
37.0,0.004388409744210405,0.03815676364234079,0.008004602742987914,0.9257079808753218,0.9608311879367415,0.6677087164398676,0.6140125045972784,,,,,
38.0,0.004494837981658153,0.037579238389815584,0.008086985649199466,0.926627436557558,0.9606472968002943,0.6667892607576315,0.6149319602795146,,,,,
39.0,0.004418829513205977,0.037642666628243796,0.008280187802912837,0.924236851783744,0.9613828613460831,0.6726737771239426,0.6154836336888562,,,,,
40.0,0.00418000544259594,0.03599391954199668,0.008033830088289791,0.9319602795145274,0.9597278411180581,0.6693637366678926,0.6118058109599117,,,,,
41.0,0.004261104738773802,0.03590289902405303,0.008338049669460855,0.9227657226921663,0.9611989702096359,0.6529974255240898,0.5993012136815006,,,,,
42.0,0.004224067267691955,0.03594714815099455,0.007756611058779125,0.926627436557558,0.9606472968002943,0.6792938580360427,0.621919823464509,,,,,
43.0,0.004220086717041569,0.03514084804084826,0.007807026778203912,0.931592497241633,0.9589922765722693,0.6667892607576315,0.6114380286870172,,,,,
44.0,0.004071901645940595,0.03491551472032261,0.007623324691166501,0.9337991908789997,0.962853990437661,0.6675248253034204,0.610334681868334,,,,,
45.0,0.004068416651260412,0.03487773102965426,0.007451511985190554,0.9290180213313718,0.9635895549834498,0.6894078705406399,0.6342405296064729,,,,,
46.0,0.003993239915353101,0.03379619643177354,0.0076593410448902955,0.9304891504229497,0.9634056638470025,0.6785582934902538,0.6211842589187201,,,,,
47.0,0.004039590365221394,0.03378990976971766,0.007714125614431608,0.932511952923869,0.9630378815741081,0.6739610150790731,0.6257815373299007,,,,,
48.0,0.004040538989750677,0.033621268688576574,0.007244420192985791,0.9321441706509747,0.9630378815741081,0.6912467819051121,0.6377344611989703,,,,,
49.0,0.004016715616982209,0.03341640442890461,0.007240476908644147,0.9334314086061052,0.9643251195292387,0.6908789996322178,0.6369988966531813,,,,,
50.0,0.003929359326322336,0.03307804471169876,0.007348868001389017,0.9372931224714969,0.9608311879367415,0.6921662375873483,0.6419639573372563,,,,,
51.0,0.0038260369258625864,0.03190876367222541,0.007561895906281257,0.9290180213313718,0.9639573372563442,0.6827877896285399,0.6355277675616036,,,,,
52.0,0.0039029099689291786,0.03234690459113559,0.0070390816754265706,0.9345347554247885,0.964509010665686,0.7081647664582568,0.6566752482530342,,,,,
53.0,0.003814299694964803,0.03158378501840064,0.007087185412823864,0.9356381022434719,0.9648767929385803,0.7037513791835234,0.6539168812063259,,,,,
54.0,0.003746707051149364,0.030690609497340444,0.007141297761315188,0.9337991908789997,0.9652445752114748,0.6951084957705038,0.6426995218830452,,,,,
55.0,0.0037120462987211365,0.030717687440764592,0.007213051996092728,0.9354542111070246,0.9619345347554248,0.6984185362265539,0.6489518205222509,0.039412504415429074,0.7407370425578957,0.7798714775798986,0.48616707914613183,0.39303468393612395
