epoch,train_word_mse,gated_fraction,train_mse,train_phoneme_best_guess,train_stress_best_guess,train_perfect_match_phoneme,train_perfect_match_all,holdout_mse,holdout_phoneme_best_guess,holdout_stress_best_guess,holdout_perfect_match_phoneme,holdout_perfect_match_all
1.0,0.04072522262133903,0.24061456737706707,0.03802582890367015,0.6403089371092313,0.8554615667524825,0.07796984185362266,0.06031629275468922,,,,,
2.0,0.016359679263215382,0.1744201377682146,0.02651227596767019,0.7591026112541376,0.8615299742552409,0.18021331371827878,0.13975726369988967,,,,,
3.0,0.012793329725234719,0.1370812881562883,0.022898262411840207,0.7995586612725266,0.8804707613093049,0.3194189040088268,0.24733357852151527,,,,,
4.0,0.011079155041111727,0.1199233698993315,0.01931554043040315,0.824567855829349,0.8975726369988967,0.35159985288709084,0.27252666421478483,,,,,
5.0,0.00999503817856311,0.10581409498621061,0.017727662507462813,0.8490253769768297,0.9034571533652078,0.3613460831187937,0.2909157778595072,,,,,
6.0,0.00892844387270306,0.0947823331582949,0.01602202528993192,0.8709084222140493,0.9089738874586245,0.43802868701728576,0.35950717175432145,,,,,
7.0,0.008218445729582698,0.08567146069742262,0.014642033680611719,0.8751379183523355,0.920926811327694,0.4680029422581832,0.39223979404192716,,,,,
8.0,0.00779126244107567,0.08188645745280397,0.013920795295827834,0.8782640676719382,0.9271791099668996,0.4904376609047444,0.42037513791835235,,,,,
9.0,0.007178699080694728,0.07456401408420668,0.013675075772966335,0.8795513056270687,0.9290180213313718,0.4948510481794777,0.42111070246414123,,,,,
10.0,0.006849553736538834,0.07176191778307188,0.011635310901288571,0.9005148951820522,0.9354542111070246,0.518940787054064,0.44887826406767195,,,,,
11.0,0.00633946532822669,0.06673829386425557,0.011349368485749169,0.9032732622287606,0.9339830820154469,0.5483633688856198,0.48069143067304154,,,,,
12.0,0.00601208443831366,0.063636034051419,0.011516832610710572,0.8966531813166605,0.9337991908789997,0.5228025009194557,0.4619345347554248,,,,,
13.0,0.005778765294570074,0.061083583403775975,0.010312051034424546,0.917616770871644,0.9440970945200441,0.5457888929753586,0.48050753953659436,,,,,
14.0,0.005432516551489654,0.059023181412604694,0.010135623076324006,0.9091577785950717,0.9406031629275469,0.5777859507171754,0.5167340934166973,,,,,
