epoch,train_word_mse,gated_fraction,train_mse,train_phoneme_best_guess,train_stress_best_guess,train_perfect_match_phoneme,train_perfect_match_all,holdout_mse,holdout_phoneme_best_guess,holdout_stress_best_guess,holdout_perfect_match_phoneme,holdout_perfect_match_all
1.0,0.027316638361952302,0.31636420427862694,0.03694229043684696,0.6541007723427731,0.8622655388010297,0.042478852519308566,0.03585877160720853,,,,,
2.0,0.01727523278244626,0.17476337700760777,0.03152962329592432,0.7085325487311511,0.8663111438028687,0.0924972416329533,0.06491357116586981,,,,,
3.0,0.015019626919136428,0.14683688074745793,0.02710841663771845,0.7664582567120265,0.8856197131298271,0.1559396837072453,0.1171386539168812,,,,,
4.0,0.013791386827911528,0.13152832829563607,0.029462081475500432,0.769400514895182,0.8915042294961383,0.19786686281721222,0.1439867598381758,,,,,
5.0,0.013015184613736018,0.12039935427820066,0.02377281533548216,0.78742184626701,0.8865391688120633,0.28650239058477384,0.218278778962854,,,,,
6.0,0.012305202336786841,0.11335107211164916,0.023409242362326547,0.8078337624126517,0.8889297535858771,0.30194924604634055,0.21239426259654284,,,,,
7.0,0.012033758851487726,0.10790686450301852,0.021556431210912386,0.8139021699154101,0.8892975358587716,0.3059948510481795,0.24549466715704302,,,,,
8.0,0.01148753818064221,0.10376282915802167,0.021067974619513277,0.8111438028687017,0.893710923133505,0.36686281721221037,0.3021331371827878,,,,,
9.0,0.011194863157020098,0.09974304007957868,0.021322580773412585,0.8070981978668628,0.9001471129091578,0.35858771607208534,0.2958808385435822,,,,,
10.0,0.010940024296125865,0.09694373660527535,0.01945007670213964,0.8333946303788158,0.9038249356381023,0.32751011401250457,0.28208900331004044,,,,,
11.0,0.010699326850400454,0.09334092307265401,0.02048414522780743,0.8295329165134241,0.8955498344979772,0.4144906215520412,0.34737035674880473,,,,,
12.0,0.010587375615637605,0.09086489514758761,0.020891618245344332,0.8177638837808018,0.8994115483633689,0.3495770503861714,0.28815741081279883,,,,,
13.0,0.010259644999837695,0.08883603213026312,0.020647514930636667,0.8348657594703935,0.8905847738139022,0.38653916881206324,0.29643251195292386,,,,,
14.0,0.010152025300681235,0.08723448463929241,0.019377874235405816,0.8322912835601324,0.9062155204119161,0.41026112541375503,0.33486575947039354,,,,,
15.0,0.009963662516671794,0.08414009430740212,0.019078056282526717,0.8378080176535491,0.9029054799558661,0.3804707613093049,0.3234645090106657,,,,,
