epoch,train_word_mse,gated_fraction,train_mse,train_phoneme_best_guess,train_stress_best_guess,train_perfect_match_phoneme,train_perfect_match_all,holdout_mse,holdout_phoneme_best_guess,holdout_stress_best_guess,holdout_perfect_match_phoneme,holdout_perfect_match_all
1.0,0.022524631465543767,0.2833768417479954,0.033576315552450164,0.7254505332842957,0.860794409709452,0.05167340934166973,0.028135343876425155,,,,,
2.0,0.016765777338850922,0.18055625176105938,0.030016878665685146,0.7620448694372931,0.8845163663111438,0.07337256344244207,0.046892239794041925,,,,,
3.0,0.015473324896805604,0.15683525267467566,0.028971767503280222,0.7603898492092681,0.8804707613093049,0.13332107392423684,0.09672673777123943,,,,,
4.0,0.01483930091228453,0.1423201098047251,0.027812130264616847,0.7666421478484737,0.8938948142699522,0.16347922030158146,0.11934534755424789,,,,,
5.0,0.014413633910739777,0.13349615021730407,0.02818914192322414,0.7743655755792571,0.8847002574475911,0.1914306730415594,0.13313718278778963,,,,,
6.0,0.01416302267403165,0.12699675570156366,0.027676658482331546,0.7728944464876792,0.894630378815741,0.20945200441338727,0.1590658330268481,,,,,
7.0,0.013941611646509963,0.12270357356318903,0.026390798676229125,0.7811695476278043,0.8938948142699522,0.19805075395365943,0.1463773446119897,,,,,
8.0,0.013682115293135167,0.11799664021875582,0.02654305965756911,0.768481059212946,0.8959176167708717,0.19749908054431775,0.15152629643251195,,,,,
9.0,0.013562356522622365,0.11447138139638137,0.025455252366372458,0.7933063626333211,0.8973887458624494,0.23593232806178743,0.16917984553144538,,,,,
10.0,0.013422641812522512,0.11115369406234821,0.025210762251928975,0.7966164030893711,0.9008826774549467,0.2659065833026848,0.20080912100036777,,,,,
11.0,0.013275061774436854,0.1085428349428351,0.02515687433175122,0.7916513424052961,0.8981243104082384,0.25450533284295696,0.1936373666789261,,,,,
12.0,0.013126712116199157,0.1060761616588542,0.024731748118632414,0.7923869069510849,0.89867598381758,0.23151894078705407,0.18407502758367048,,,,,
13.0,0.013157298413684442,0.10408732485463273,0.02478741186095828,0.7949613828613461,0.8992276572269217,0.2887090842221405,0.2247149687385068,,,,,
14.0,0.012987888569851084,0.101791114974769,0.025260342496792484,0.7859507171754322,0.9018021331371828,0.2760205958072821,0.22158881941890402,,,,,
15.0,0.012860862068576917,0.0994783786726097,0.02477010089115896,0.7949613828613461,0.8933431408606105,0.27822728944464875,0.2184626700993012,,,,,
16.0,0.012902283296247128,0.09933733776906867,0.024195873839086453,0.7956969474071349,0.9030893710923134,0.2953291651342405,0.23905847738139022,,,,,
17.0,0.012732245248812142,0.09713834925758026,0.024501039389868137,0.7863184994483265,0.9001471129091578,0.302317028319235,0.2342773078337624,,,,,
18.0,0.012682406168891342,0.09543017303209646,0.02444555680226501,0.7936741449062156,0.893710923133505,0.30820154468554617,0.23630011033468187,,,,,
19.0,0.012704782342621464,0.09456079828291389,0.02405844186402087,0.7984553144538433,0.8979404192717911,0.3085693269584406,0.24273630011033467,,,,,
20.0,0.012579174116299498,0.09422413814817683,0.02402676790135922,0.8028687017285767,0.8975726369988967,0.32567120264803234,0.26314821625597645,,,,,
21.0,0.012568438049393844,0.09290320075223951,0.023713104561661705,0.8069143067304156,0.9014343508642884,0.31371827877896286,0.24770136079440971,,,,,
22.0,0.012564204832371422,0.09150345925442106,0.023783443996658167,0.7960647296800294,0.9014343508642884,0.3133504965060684,0.24402353806546526,,,,,
23.0,0.012454464332969832,0.09071398099763506,0.02391431139710936,0.7986392055902906,0.9023538065465244,0.34516366311143803,0.2831923501287238,,,,,
24.0,0.012435069035116273,0.08958949704142044,0.023977671544126465,0.7968002942258183,0.9027215888194189,0.33486575947039354,0.27105553512320707,,,,,
25.0,0.012407406144084709,0.0887443165808552,0.02389714563964927,0.7940419271791099,0.907686649503494,0.3186833394630379,0.2522986392055903,,,,,
26.0,0.012337961364170171,0.08775416036954525,0.024152856770522556,0.8012136815005517,0.9038249356381023,0.3284295696947407,0.2603898492092681,,,,,
27.0,0.012303143029151488,0.08742973287396395,0.02349132269198746,0.8021331371827878,0.9073188672305995,0.3350496506068408,0.27179109966899595,,,,,
28.0,0.012240820523167287,0.08733537317383487,0.02416184581932665,0.789076866495035,0.9049282824567856,0.32751011401250457,0.26278043398308204,,,,,
29.0,0.01226982278324886,0.08670019489057981,0.023154391478789744,0.8067304155939684,0.9065833026848106,0.3324751746965796,0.2769400514895182,,,,,
30.0,0.012213460148532643,0.08597528507816984,0.023344128686650423,0.8036042662743655,0.903641044501655,0.35693269584406034,0.28356013240161826,,,,,
